ESNTL_ID,FCLTY_NM,LCLAS_NM,MLSFC_NM,ZIP_NO,FCLTY_ROAD_NM_ADDR,FCLTY_LA,FCLTY_LO,WORKDAY_OPN_BSNS_TIME,WORKDAY_CLOS_TIME,SAT_OPN_BSNS_TIME,SAT_CLOS_TIME,SUN_OPN_BSNS_TIME,SUN_CLOS_TIME,RSTDE_OPN_BSNS_TIME,RSTDE_CLOS_TIME,RSTDE_GUID_CN,TEL_NO,OPTN_DC,ADIT_DC
KCCBSPO22N000000088,놀숲 일산웨스턴돔점,만화방,만화책,10402,경기도 고양시 일산동구 정발산로 27 3층,37.6569289,126.7718492,10:00,24:00:00,10:00,1:00,10:00,24:00:00,,,금요일 10:00-01:00,0319016628,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000089,알라딘중고서점 COFFEE 일산점,일반서점,중고서적,10401,경기도 고양시 일산동구 중앙로1275번길 56 루비튜스데이,37.65925338,126.769875,9:30,22:00,9:30,22:00,9:30,22:00,,,명절당일휴무,15442514,중고서점,"화장실 남녀구분 : 구분, 카페 : 있음, 헌책방 : 있음"
KCCBSPO22N000000090,놀숲 일산라페스타점,만화방,만화책,10401,경기도 고양시 일산동구 중앙로1275번길 60-30 라페스타B,37.66021531,126.769111,12:00,24:00:00,10:00,1:00,10:00,1:00,,,,07088718965,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000091,광성북카페,북카페,북카페,10231,경기도 고양시 일산서구 경의로 956,37.70287015,126.7596972,10:30,17:00,10:00,15:00,10:00,15:00,,,"월요일 휴무, 금요일 휴무",0319293311,독서활동장소,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000092,고메북스,독립서점,북카페,10379,경기도 고양시 일산서구 중앙로 1470 동부썬프라자 B동 128호,37.67227362,126.7573465,12:00,19:00,12:00,19:00,,,,,일요일,01092488296,동네서점 독립출판 북카페&바,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 독립출판물 : 있음, 북토크 : 가능, 독서모임 : 가능, 강연 : 가능"
KCCBSPO22N000000093,타샤의책방,북카페,북카페,13837,경기도 과천시 별양상가1로 37 신라상가 3층,37.42842032,126.9937867,,,,,,,,,,025025343,독서활동 장소,카페 : 있음
KCCBSPO22N000000094,북카페,"카페,디저트",북카페,14316,경기도 광명시 금하로 458,37.4483914,126.8833098,,,,,,,,,,028976464,,카페 : 있음
KCCBSPO22N000000095,놀숲 광명소하점,만화방,만화책,14316,경기도 광명시 소하로 78 5층,37.44792066,126.8833518,10:30,23:00,10:30,23:00,10:30,23:00,10:30,23:00,,0264022570,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000096,세컨드페이지북스,일반서점,여행서적,14249,경기도 광명시 오리로 921,37.47745319,126.8605721,,,,,,,,,,01025905960,"여행과 세계, 취향을 대화하는 북",카페 : 있음
KCCBSPO22N000000097,북앤빅뱅 광명점,만화방,만화책,14217,경기도 광명시 오리로 936,37.47825647,126.8591063,11:00,1:00,11:00,2:00,11:00,2:00,11:00,2:00,,0226110160,"매월 신간 수백만원 구매 고양이카페, 3만권이상 보유","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000098,새마을금고장학회북카페,북카페,북카페,14286,경기도 광명시 오리로 985,37.47940568,126.8537425,,,,,,,,,,,독서활동 장소,카페 : 있음
KCCBSPO22N000000099,근근넝넝,일반서점,그림책,12771,경기도 광주시 오포읍 새말길 251 타운앤 B01호,37.37847475,127.1682461,11:00,16:30,,,,,,,,01048618328,그림책서점&카페,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 독서모임 : 가능"
KCCBSPO22N000000100,놀숲 광주태전점,만화방,만화책,12785,경기도 광주시 태봉로 24 2층,37.39128564,127.2302799,10:30,23:00,10:30,24:00:00,10:30,24:00:00,,,,0317610769,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트",카페 : 있음
KCCBSPO22N000000101,서행구간,일반서점,일반,12713,경기도 광주시 퇴촌면 천진암로 596 1층,37.45869768,127.3313537,10:00,20:00,10:00,21:00,10:00,21:00,,,월요일,0317653927,"일반출판물, 독립출판물, 카페","주차 : 가능, 카페 : 있음, 독립출판물 : 있음"
KCCBSPO22N000000102,영풍문고 구리 롯데아울렛점,일반서점,일반,11915,경기도 구리시 동구릉로136번길 47 롯데아울렛 1층,37.61186145,127.1405447,11:00,21:00,11:00,22:00,11:00,22:00,11:00,22:00,,03180342172,금요일 영업시간 주말과 같음. 다양한 국내외도서 취급,"주차 : 가능, 카페 : 있음"
KCCBSPO22N000000103,글이야기,일반서점,일반,11934,경기도 구리시 안골로 40,37.59693889,127.1355316,10:00,22:00,10:00,22:00,,,,,일요일,0315550172,다양한 국내외도서 취급,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000104,놀숲 구리돌다리점,만화방,만화책,11927,경기도 구리시 안골로77번길 47 2층,37.59947796,127.1393985,11:00,23:00,11:00,24:00:00,11:00,24:00:00,11:00,24:00:00,,0315536787,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트",카페 : 있음
KCCBSPO22N000000105,밸류브릿지터무니책방,독립서점,일반,15806,경기도 군포시 금산로 84 1층,37.36957653,126.9376917,11:30,21:00,11:30,21:00,13:30,19:00,,,월요일,0313961693,책방/갤러리/카페/세미나 공간이 함께 있는 책공간,"화장실 남녀구분 : 구분, 카페 : 있음, 공간대여 : 가능, 독립출판물 : 있음"
KCCBSPO22N000000106,북앤빅뱅 산본점,만화방,만화책,15865,경기도 군포시 산본로323번길 16-30 7층,37.36018549,126.9316068,10:00,1:00,10:00,1:00,10:00,1:00,10:00,1:00,,0313980160,"만화 3만권 이상 신간 다수, 고양이카페, 갓볶은 커피와 음료","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000107,북카페밥상머리,북카페,북카페,15829,경기도 군포시 청백리길 6,37.36160203,126.9351688,,,,,,,,,,0313900167,,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000108,놀숲 김포운양점,만화방,만화책,10073,경기도 김포시 김포한강11로 288-27 4층,37.65478116,126.6833598,11:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,,,0319876170,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000109,즐거운다락방,북카페,만화책,10071,경기도 김포시 김포한강9로76번길 21 애플상가 3F 즐거운다락방,37.64423291,126.6268159,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,,0319979644,"친구, 연인, 가족과 함께 좋은 추억 만들 수 있는 안락한 공간","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000110,놀숲 김포구래점,만화방,만화책,10071,경기도 김포시 김포한강9로76번길 47 5층,37.64483461,126.6271305,11:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,,,0319825139,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000111,열린문고,일반서점,일반,10097,경기도 김포시 사우중로 79 사우테마프라자2,37.62186415,126.7205656,9:30,22:30,9:30,22:00,9:30,22:00,9:30,22:00,"2, 4번째 일요일(1월~3월은 휴무 X)",0319822007,"다양한 국내외도서 취급, 자습서 문제집 초등교과서 수험서 소설",카페 : 있음
KCCBSPO22N000000112,쉴만한물가 북카페,북카페,북카페,10106,경기도 김포시 중봉1로 85-9,37.6270478,126.7055158,,,,,,,,,,07071323800,독서활동장소,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000113,놀숲 다산신도시점,만화방,만화책,12285,경기도 남양주시 다산중앙로146번길 22 6층,37.62581631,127.1548174,11:00,22:00,10:00,0:00,10:00,0:00,10:00,0:00,,0315668254,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트",카페 : 있음
KCCBSPO22N000000114,놀숲 오남점,만화방,만화책,12036,경기도 남양주시 오남읍 진건오남로 804 B1,37.69840458,127.2028825,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,,0315711201,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000115,해밀서점 책읽는커피,일반서점,북카페,12056,경기도 남양주시 진접읍 해밀예당1로 79-1 102호,37.71593137,127.1886113,9:00,20:30,9:00,20:30,11:00,19:00,,,,01084182029,커피와 음료가 함께하는 동네서점. 참고서 문제집 소설 등 다양한 장르 도서,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000116,신마석 신도숲속북카페,북카페,북카페,12035,경기도 남양주시 화도읍 비룡로 321 신마석신도브래뉴,37.67955822,127.2999083,10:00,18:30,,,,,,,주말 휴무,0315596300,독서활동장소,카페 : 있음
KCCBSPO22N000000117,코너스툴,독립서점,일반,11350,경기도 동두천시 동두천로 115 중앙프라자 4층 403호,37.89170925,127.0546394,18:00,22:00,,,10:00,22:00,,,"월요일, 화요일, 토요일",01032977030,독립출판물 단행복 영화 음악 전시와 클래스 맥주 커피 차와 수다가 있는 곳,"화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000118,놀숲 동두천지행점,만화방,만화책,11350,경기도 동두천시 지행로 52 3층,37.89207937,127.0530101,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,07075760199,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000119,5km북스토어,일반서점,북카페,14709,경기도 부천시 경인로 211-1,37.48351988,126.77907,,,13:00,19:00,13:00,19:00,,,,0326119636,평일 카페 이용객 책구매 가능,카페 : 있음
KCCBSPO22N000000120,화목한책빛소리북카페,북카페,북카페,14679,경기도 부천시 경인로536번길 57,37.48441984,126.8169423,,,,,,,,,,,독서활동 장소,카페 : 있음
KCCBSPO22N000000121,더샘,북카페,북카페,14478,경기도 부천시 까치로6번길 22 1층,37.50686969,126.809486,,,,,,,,,,0326722340,독서활동 장소,카페 : 있음
KCCBSPO22N000000122,놀숲 부천점,만화방,만화책,14637,경기도 부천시 부천로9번길 24,37.4855236,126.7817378,10:00,23:00,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,0326640309,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000123,우리동네북카페,북카페,북카페,14639,경기도 부천시 부흥로424번길 25,37.48741278,126.7870856,,,,,,,,,,0326255638,독서활동장소,카페 : 있음
KCCBSPO22N000000124,즐거운다락방부천시청점,북카페,만화책,14549,경기도 부천시 석천로177번길 24,37.50358204,126.7616222,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,0:00,24:00:00,,07073934380,만화카페,"화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000125,놀숲 부천중동점,만화방,만화책,14546,경기도 부천시 석천로177번길 29,37.50325939,126.7613828,10:00,22:30,10:00,22:30,10:00,22:30,10:00,22:30,,0323251953,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000126,카페동네 여월동점,카페,북카페,14462,경기도 부천시 성곡로 68-5,37.51961063,126.7975241,10:00,23:00,10:00,23:00,10:00,23:00,,,,07041967494,모던형의 카페로 다양한 쇼파와 서적을 갖추어 젊은층의 휴식과 학습의 공간,카페 : 있음
KCCBSPO22N000000127,놀숲 미금역점,만화방,만화책,13618,경기도 성남시 분당구 돌마로 79 4층,37.35039621,127.1108022,11:00,24:00:00,11:00,1:00,11:00,1:00,,,,0317170964,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트",카페 : 있음
KCCBSPO22N000000128,비북스,일반서점,일반,13504,경기도 성남시 분당구 매화로48번길 12-2,37.41166348,127.1349834,11:00,20:00,13:00,18:00,13:00,18:00,13:00,18:00,,0317010760,독립된 테마형 서가를 운영. 큐레이션 책방,카페 : 있음
KCCBSPO22N000000129,영풍문고 분당 서현점,일반서점,일반,13591,경기도 성남시 분당구 분당로 55 분당 퍼스트타워 지하 1층,37.38302718,127.1214832,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,,03180179162,다양한 국내외도서 취급,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000130,놀숲 분당서현점,만화방,만화책,13591,경기도 성남시 분당구 분당로53번길 15 지하1층,37.38435596,127.1219813,10:00,23:00,10:00,24:00:00,10:00,24:00:00,,,,03180163308,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000131,Full House,북카페,북카페,13584,경기도 성남시 분당구 서현로478번길 14-10,37.37112503,127.1457045,,,,,,,,,,0317029150,독서활동장소,카페 : 있음
KCCBSPO22N000000132,카툰트리,북카페,만화책,13506,경기도 성남시 분당구 성남대로926번길 10 탑빌딩 B1,37.41257273,127.1298924,10:00,24:00:00,10:00,2:00,10:00,24:00:00,,,금요일 10:00-02:00,0317073881,"3만권의 카툰, 웹툰, 소설 등 다양한 책 보유","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000133,콩툰 서현점,북카페,만화책,13591,경기도 성남시 분당구 황새울로360번길 28 403호,37.38568222,127.1248291,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,,0317095919,"소방시설 관련해서 고객의 안전과 직결되는 중요한 부분에 있어 완벽하게 설계 완료, 다양한 종류의 만화책과 카페메뉴 구비","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000134,태평4동 북카페,북카페,북카페,13279,경기도 성남시 수정구 남문로 134,37.44770115,127.1414857,,,,,,,,,,,독서활동장소,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음, 리뷰여부 : 있음"
KCCBSPO22N000000135,놀숲 성남동서울대점,만화방,만화책,13118,경기도 성남시 수정구 복정로 57 4층,37.45812542,127.1265649,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,,07077361111,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트",카페 : 있음
KCCBSPO22N000000136,영풍문고 위례점,일반서점,일반,13640,경기도 성남시 수정구 위례광장로 300,37.47347151,127.1427,10:00,22:00,10:00,22:00,10:00,22:00,,,,0317585060,다양한 국내외도서 취급,"주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000137,놀숲 위례신도시점,만화방,만화책,13640,경기도 성남시 수정구 위례광장로 322 4층,37.47177121,127.1426515,10:30,22:30,10:30,22:30,10:30,22:30,10:30,22:30,,0317565800,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000138,놀숲 위례역점,만화방,만화책,13646,경기도 성남시 수정구 위례광장로 9-10 아롬타워 5층,37.46489781,127.1406516,12:00,23:00,11:00,23:00,11:00,23:00,,,,0317563440,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000139,성남시청하늘북카페,북카페,북카페,13437,경기도 성남시 중원구 성남대로 997,37.42017798,127.1262802,9:00,21:00,10:00,18:00,,,,,"일요일 휴무, 공휴일 휴무",,독서활동장소,카페 : 있음
KCCBSPO22N000000140,맛있는 음식책방 눈누난나,독립서점,인문서적,16624,경기도 수원시 권선구 매송고색로711번길 26,37.25239721,126.981529,13:00,20:00,13:00,20:00,,,,,일요일,,음식관련 책과 빵과 음식관련 소품을 판매하는 서점,카페 : 있음
KCCBSPO22N000000141,책발전소 광교,북카페,북카페,16514,경기도 수원시 영통구 광교호수공원로 80,37.27457631,127.0603987,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,,0315484522,책과 커피가 있는 복합문화공간,카페 : 있음
KCCBSPO22N000000142,놀숲 수원경기대점,만화방,만화책,16226,경기도 수원시 영통구 대학로 16 4층,37.29798736,127.0424656,12:00,21:00,12:00,22:00,12:00,22:00,,,,0312127786,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","주차 : 가능, 화장실 남녀구분 : 구분, 카페 : 있음"
KCCBSPO22N000000143,매여울북카페,북카페,북카페,16524,경기도 수원시 영통구 매여울로10번길 14-6,37.27114383,127.0480308,,,,,,,,,,,,카페 : 있음
KCCBSPO22N000000144,꽃길책길,일반서점,일반,16538,경기도 수원시 영통구 매영로 10 삼성2차아파트 상가210호 꽃길책길,37.26944782,127.0441412,,,13:00,19:00,13:00,19:00,,,비정기,0312174657,,"카페 : 있음, 독서모임 : 가능"
KCCBSPO22N000000145,정글북영통점,북카페,북카페,16702,경기도 수원시 영통구 매영로 424,37.24850731,127.0778887,,,,,,,,,,0312031565,독서활동장소,카페 : 있음
KCCBSPO22N000000146,놀숲 수원매탄점,만화방,만화책,16545,경기도 수원시 영통구 매탄로100번길 17 3층,37.25960159,127.0442281,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,10:00,24:00:00,,0312170622,"일상에 즐거운 경험을 더하는 문화공간 카툰앤북카페, 편안한 좌석에서 맛있는 음식과 함께 책도 볼 수 있는 멀티 엔터테인먼트","화장실 남녀구분 : 구분, 카페 : 있음"
